date,longitude,latitude,sst_celsius,current_u_m_s,current_v_m_s,current_speed_m_s,current_direction_deg
2023-09-08,79.5,6.388888888888889,28.28,3.49,-0.56,3.5346428390998716,99.11588683285602
2023-09-08,79.5,6.777777777777778,28.23,2.12,0.18,2.1276277869965887,85.14690361300764
2023-09-08,79.5,7.166666666666667,28.36,1.51,-0.63,1.6361540269791228,112.64680231301061
2023-09-08,79.5,7.555555555555555,28.48,0.63,-0.75,0.9794896630388705,139.9697407281103
2023-09-08,79.5,7.944444444444445,28.36,1.22,-1.54,1.96468827043885,141.61346048231476
2023-09-08,79.5,8.333333333333334,28.24,1.26,-0.77,1.4766516176810291,121.42956561483851
2023-09-08,79.5,8.722222222222221,28.56,2.37,0.08,2.3713498265755732,88.06669930508153
2023-09-08,79.5,9.11111111111111,28.89,2.51,1.89,3.142005728829914,53.02068979552839
2023-09-08,79.5,9.5,29.15,0.49,2.07,2.1272047386182646,13.317633972949373
2023-09-08,79.77777777777777,6.0,28.73,3.3,0.71,3.375514775556463,77.8578224666
2023-09-08,79.77777777777777,6.388888888888889,28.28,1.82,1.76,2.5317977802344327,45.960174566666346
2023-09-08,79.77777777777777,6.777777777777778,28.23,0.22,3.6,3.6067159577654575,3.4970597392982494
2023-09-08,79.77777777777777,7.166666666666667,28.36,,,,
2023-09-08,79.77777777777777,7.555555555555555,28.48,,,,
2023-09-08,79.77777777777777,7.944444444444445,28.36,,,,
2023-09-08,79.77777777777777,8.333333333333334,28.24,,,,
2023-09-08,79.77777777777777,8.722222222222221,28.56,-0.35,1.56,1.598780785473731,347.354579603467
2023-09-08,79.77777777777777,9.11111111111111,28.89,,,,
2023-09-08,79.77777777777777,9.5,29.15,0.02,2.5,2.500079998720041,0.4583564580004315
2023-09-08,80.05555555555556,6.0,28.69,3.33,-0.31,3.3443983016381287,95.31851269753055
2023-09-08,80.05555555555556,6.388888888888889,28.38,,,,
2023-09-08,80.05555555555556,6.777777777777778,28.38,,,,
2023-09-08,80.05555555555556,7.166666666666667,28.53,,,,
2023-09-08,80.05555555555556,7.555555555555555,28.64,,,,
2023-09-08,80.05555555555556,8.722222222222221,28.65,,,,
2023-09-08,80.05555555555556,9.11111111111111,28.86,,,,
2023-09-08,80.05555555555556,9.5,29.01,,,,
2023-09-08,80.33333333333333,6.0,28.56,,,,
2023-09-08,80.61111111111111,6.0,28.52,,,,
2023-09-08,80.61111111111111,9.5,,0.05,0.28,0.28442925306655786,10.124671655397817
2023-09-08,80.88888888888889,6.0,28.45,0.44,0.42,0.6082762530298219,46.332219853869645
2023-09-08,80.88888888888889,9.11111111111111,29.07,,,,
2023-09-08,80.88888888888889,9.5,29.21,0.58,2.97,3.0261031046545654,11.050005250972415
2023-09-08,81.16666666666667,6.0,28.43,6.18,2.56,6.689245099411442,67.49873240227201
2023-09-08,81.16666666666667,8.722222222222221,28.95,0.14,0.56,0.5772347875864725,14.036243467926479
2023-09-08,81.16666666666667,9.11111111111111,29.11,2.3,-0.15,2.3048861143232218,93.73139699916045
2023-09-08,81.16666666666667,9.5,29.29,3.66,-0.96,3.783807606102615,104.69731927951192
2023-09-08,81.44444444444444,6.0,28.65,9.07,4.23,10.007886889848427,64.99694106938267
2023-09-08,81.44444444444444,6.388888888888889,28.17,,,,
2023-09-08,81.44444444444444,7.944444444444445,29.28,,,,
2023-09-08,81.44444444444444,8.333333333333334,29.14,-0.17,-0.99,1.0044899203078146,189.74364128703715
2023-09-08,81.44444444444444,8.722222222222221,29.23,2.03,0.01,2.030024630392449,89.71775706372915
2023-09-08,81.44444444444444,9.11111111111111,29.32,2.92,-0.68,2.9981327522309615,103.10920819815429
2023-09-08,81.44444444444444,9.5,29.35,3.81,-0.46,3.8376685630731586,96.88427919618
2023-09-08,81.72222222222223,6.0,28.65,6.32,5.59,8.437446296125387,48.50744408832463
2023-09-08,81.72222222222223,6.388888888888889,28.17,2.93,4.31,5.211621628629615,34.20842924855757
2023-09-08,81.72222222222223,7.944444444444445,29.28,0.38,0.83,0.9128526715741154,24.599790605157466
2023-09-08,81.72222222222223,8.333333333333334,29.14,2.0,-0.55,2.074246851269154,105.3762512488262
2023-09-08,81.72222222222223,8.722222222222221,29.23,3.35,-0.57,3.3981465536377327,99.65635652023973
2023-09-08,81.72222222222223,9.11111111111111,29.32,2.92,-0.1,2.9217118269945788,91.96141766777033
2023-09-08,81.72222222222223,9.5,29.35,3.3,0.07,3.3007423407470022,88.78481721698148
2023-09-08,82.0,6.0,28.69,5.47,5.71,7.907275131168764,43.77022581512132
2023-09-08,82.0,6.388888888888889,28.27,6.58,8.91,11.076303535024671,36.445722123507494
2023-09-08,82.0,6.777777777777778,28.1,4.52,10.31,11.257286529177447,23.67309271162986
2023-09-08,82.0,7.166666666666667,28.25,1.77,4.34,4.6870566456999425,22.1873102483379
2023-09-08,82.0,7.555555555555555,28.62,-0.2,3.79,3.7952733761878075,356.97927789130944
2023-09-08,82.0,7.944444444444445,29.32,1.49,0.24,1.509205088780183,80.84974322198512
2023-09-08,82.0,8.333333333333334,29.34,1.64,-1.01,1.9260581507316958,121.62699060587595
2023-09-08,82.0,8.722222222222221,29.31,2.98,-0.24,2.989648808806814,94.60448715698152
2023-09-08,82.0,9.11111111111111,29.31,2.81,0.27,2.8229417280560365,84.51156069271492
2023-09-08,82.0,9.5,29.28,3.28,-0.17,3.284402533186211,92.96694355532266
2023-09-15,79.5,6.0,28.29,3.01,-0.1,3.011660671456862,91.90281440431502
2023-09-15,79.5,6.388888888888889,28.24,1.94,-1.23,2.297063342618135,122.37553999321203
2023-09-15,79.5,6.777777777777778,28.36,-0.49,1.22,1.3147243057006286,338.1176643252128
2023-09-15,79.5,7.166666666666667,28.35,0.64,-1.02,1.2041594578792296,147.89374404488217
2023-09-15,79.5,7.555555555555555,28.35,0.12,-0.92,0.9277930803794562,172.56859202882748
2023-09-15,79.5,7.944444444444445,28.22,0.93,-0.06,0.9319334740205442,93.69138598645128
2023-09-15,79.5,8.333333333333334,28.02,-0.3,-0.81,0.8637708029332782,200.32313682966293
2023-09-15,79.5,8.722222222222221,28.33,2.7,0.06,2.7006665843824558,88.72696997994329
2023-09-15,79.5,9.11111111111111,28.66,1.95,1.92,2.7365854636754903,45.44414443311193
2023-09-15,79.5,9.5,28.99,0.46,1.9,1.9548913013259843,13.609731895812201
2023-09-15,79.77777777777777,6.0,28.29,3.49,0.56,3.5346428390998716,80.88411316714398
2023-09-15,79.77777777777777,6.388888888888889,28.24,0.21,2.24,2.249822215198348,5.355825042855189
2023-09-15,79.77777777777777,6.777777777777778,28.36,0.37,3.24,3.261058110491134,6.514814305681327
2023-09-15,79.77777777777777,7.166666666666667,28.35,,,,
2023-09-15,79.77777777777777,7.555555555555555,28.35,,,,
2023-09-15,79.77777777777777,7.944444444444445,28.22,,,,
2023-09-15,79.77777777777777,8.333333333333334,28.02,,,,
2023-09-15,79.77777777777777,8.722222222222221,28.33,-0.26,1.45,1.4731259280862583,349.8343051204573
2023-09-15,79.77777777777777,9.11111111111111,28.66,,,,
2023-09-15,79.77777777777777,9.5,28.99,0.02,2.06,2.060097085090894,0.5562522270806725
2023-09-15,80.05555555555556,6.0,28.41,2.39,-0.8,2.5203372790164416,108.50683809449852
2023-09-15,80.05555555555556,6.388888888888889,28.42,,,,
2023-09-15,80.05555555555556,6.777777777777778,28.5,,,,
2023-09-15,80.05555555555556,7.166666666666667,28.49,,,,
2023-09-15,80.05555555555556,7.555555555555555,28.46,,,,
2023-09-15,80.05555555555556,8.722222222222221,28.46,,,,
2023-09-15,80.05555555555556,9.11111111111111,28.69,,,,
2023-09-15,80.05555555555556,9.5,28.91,,,,
2023-09-15,80.33333333333333,6.0,28.61,,,,
2023-09-15,80.61111111111111,6.0,28.63,,,,
2023-09-15,80.61111111111111,9.5,,0.04,0.25,0.25317977802344327,9.090276920822323
2023-09-15,80.88888888888889,6.0,28.66,0.68,0.42,0.7992496481075234,58.29857033049428
2023-09-15,80.88888888888889,9.11111111111111,28.83,,,,
2023-09-15,80.88888888888889,9.5,28.96,0.57,1.37,1.483846353232032,22.590162628506736
2023-09-15,81.16666666666667,6.0,28.64,7.31,2.24,7.645501945588661,72.96338787381455
2023-09-15,81.16666666666667,8.722222222222221,28.84,0.31,0.5,0.5883026432033092,31.79891282429442
2023-09-15,81.16666666666667,9.11111111111111,28.95,1.66,0.64,1.7791008965204869,68.91624541761936
2023-09-15,81.16666666666667,9.5,29.11,2.9,-2.1,3.5805027579936315,125.90972307917767
2023-09-15,81.44444444444444,6.0,28.76,10.37,4.29,11.222343783720047,67.52544585439809
2023-09-15,81.44444444444444,6.388888888888889,28.36,,,,
2023-09-15,81.44444444444444,7.944444444444445,29.07,,,,
2023-09-15,81.44444444444444,8.333333333333334,29.19,-0.28,-0.96,1.0,196.26020470831193
2023-09-15,81.44444444444444,8.722222222222221,29.18,1.44,2.24,2.6629307163349183,32.735226272107596
2023-09-15,81.44444444444444,9.11111111111111,29.24,2.76,-0.49,2.8031589323475754,100.06718186707731
2023-09-15,81.44444444444444,9.5,29.31,2.81,-0.73,2.90327401393668,104.56275627829429
2023-09-15,81.72222222222223,6.0,28.76,8.3,6.95,10.825548484949852,50.05889804398846
2023-09-15,81.72222222222223,6.388888888888889,28.36,3.67,5.55,6.653675675895242,33.4751197992366
2023-09-15,81.72222222222223,7.944444444444445,29.07,-0.06,0.63,0.6328506932918696,354.5596679689945
2023-09-15,81.72222222222223,8.333333333333334,29.19,-1.08,0.76,1.3206059215375343,305.13419305691565
2023-09-15,81.72222222222223,8.722222222222221,29.18,1.01,0.45,1.105712440013225,65.9848978358822
2023-09-15,81.72222222222223,9.11111111111111,29.24,3.3,2.33,4.039665827763479,54.77559097431944
2023-09-15,81.72222222222223,9.5,29.31,4.11,2.41,4.764472688556416,59.613719171047336
2023-09-15,82.0,6.0,28.85,6.11,8.46,10.435693556252025,35.83765295427829
2023-09-15,82.0,6.388888888888889,28.46,7.34,11.12,13.324038426843416,33.427682359946644
2023-09-15,82.0,6.777777777777778,28.17,4.34,9.21,10.181340776145351,25.231075955733697
2023-09-15,82.0,7.166666666666667,28.19,1.26,5.32,5.4671747731346585,13.324531261890785
2023-09-15,82.0,7.555555555555555,28.37,1.07,0.81,1.3420134127496641,52.87393813172563
2023-09-15,82.0,7.944444444444445,29.01,0.92,-0.33,0.9773944955850734,109.732689499661
2023-09-15,82.0,8.333333333333334,29.31,-1.09,-0.81,1.3580132547217645,233.38324848092935
2023-09-15,82.0,8.722222222222221,29.24,0.28,-1.57,1.5947727110782903,169.88795968908738
2023-09-15,82.0,9.11111111111111,29.24,1.63,-0.48,1.6992056967889437,106.40856915416315
2023-09-15,82.0,9.5,29.24,3.82,1.92,4.275371328902321,63.3150833502756
2023-09-22,79.5,6.0,28.69,1.4,1.75,2.2410934831014973,38.65980825409009
2023-09-22,79.5,6.388888888888889,28.42,1.79,2.83,3.34858178935501,32.31371459436576
2023-09-22,79.5,6.777777777777778,28.43,2.24,4.47,4.999849997749933,26.61629962451385
2023-09-22,79.5,7.166666666666667,28.4,1.85,4.23,4.616860405080492,23.62227171810326
2023-09-22,79.5,7.555555555555555,28.35,1.14,3.8,3.967316473386009,16.69924423399362
2023-09-22,79.5,7.944444444444445,28.17,1.81,4.56,4.906088054652097,21.64960421833325
2023-09-22,79.5,8.333333333333334,28.08,1.81,3.85,4.254244938881635,25.179618912525253
2023-09-22,79.5,8.722222222222221,28.43,-0.31,3.21,3.224934107853988,354.48386880468706
2023-09-22,79.5,9.11111111111111,28.71,0.82,1.59,1.7889941307897015,27.281211122548395
2023-09-22,79.5,9.5,28.96,0.09,1.25,1.2532358118087752,4.118189703988783
2023-09-22,79.77777777777777,6.0,28.69,-0.02,2.92,2.9200684923473967,359.6075692906591
2023-09-22,79.77777777777777,6.388888888888889,28.42,0.03,4.74,4.740094935758144,0.36262667396251363
2023-09-22,79.77777777777777,6.777777777777778,28.43,0.31,2.49,2.509222987301049,7.096694166575358
2023-09-22,79.77777777777777,7.166666666666667,28.4,,,,
2023-09-22,79.77777777777777,7.555555555555555,28.35,,,,
2023-09-22,79.77777777777777,7.944444444444445,28.17,,,,
2023-09-22,79.77777777777777,8.333333333333334,28.08,,,,
2023-09-22,79.77777777777777,8.722222222222221,28.43,-0.39,1.39,1.443675863897433,344.3271794904568
2023-09-22,79.77777777777777,9.11111111111111,28.71,,,,
2023-09-22,79.77777777777777,9.5,28.96,-0.41,1.64,1.6904733065032407,345.96375653207355
2023-09-22,80.05555555555556,6.0,28.72,-0.36,2.64,2.664432397340942,352.23483398157464
2023-09-22,80.05555555555556,6.388888888888889,28.55,,,,
2023-09-22,80.05555555555556,6.777777777777778,28.59,,,,
2023-09-22,80.05555555555556,7.166666666666667,28.55,,,,
2023-09-22,80.05555555555556,7.555555555555555,28.5,,,,
2023-09-22,80.05555555555556,8.722222222222221,28.58,,,,
2023-09-22,80.05555555555556,9.11111111111111,28.79,,,,
2023-09-22,80.05555555555556,9.5,28.93,,,,
2023-09-22,80.33333333333333,6.0,28.75,,,,
2023-09-22,80.61111111111111,6.0,28.8,,,,
2023-09-22,80.61111111111111,9.5,,-0.06,0.25,0.2570992026436488,346.50426671920417
2023-09-22,80.88888888888889,6.0,28.83,0.77,0.51,0.9235799911215054,56.4819913547481
2023-09-22,80.88888888888889,9.11111111111111,29.02,,,,
2023-09-22,80.88888888888889,9.5,29.04,0.52,1.36,1.4560219778561039,20.924501744921166
2023-09-22,81.16666666666667,6.0,28.81,9.46,3.1,9.954978653919857,71.85625974709927
2023-09-22,81.16666666666667,8.722222222222221,29.04,-0.08,0.77,0.7741446893184761,354.06847307508025
2023-09-22,81.16666666666667,9.11111111111111,29.09,0.06,1.28,1.2814054783713078,2.6837751594689845
2023-09-22,81.16666666666667,9.5,29.12,0.37,1.01,1.0756393447619885,20.1196331408183
2023-09-22,81.44444444444444,6.0,28.98,13.31,5.36,14.348717712743534,68.0651205814968
2023-09-22,81.44444444444444,6.388888888888889,28.7,,,,
2023-09-22,81.44444444444444,7.944444444444445,29.32,,,,
2023-09-22,81.44444444444444,8.333333333333334,29.26,-0.6,-1.4,1.5231546211727816,203.19859051364818
2023-09-22,81.44444444444444,8.722222222222221,29.27,-0.16,2.7,2.704736586065268,356.60866058020366
2023-09-22,81.44444444444444,9.11111111111111,29.26,0.28,2.45,2.4659480935331954,6.519801751656987
2023-09-22,81.44444444444444,9.5,29.26,1.07,2.44,2.664301034042512,23.678632633213383
2023-09-22,81.72222222222223,6.0,28.98,11.23,7.12,13.296890613974382,57.62464759241751
2023-09-22,81.72222222222223,6.388888888888889,28.7,3.58,4.84,6.020132888898716,36.48920039441726
2023-09-22,81.72222222222223,7.944444444444445,29.32,0.08,1.71,1.7118703221914913,2.6785512554432445
2023-09-22,81.72222222222223,8.333333333333334,29.26,1.46,0.97,1.7528548142958102,56.400590277339546
2023-09-22,81.72222222222223,8.722222222222221,29.27,1.52,-3.05,3.407770532180827,153.51014009145356
2023-09-22,81.72222222222223,9.11111111111111,29.26,-0.68,-2.56,2.6487733009829286,194.87568200163878
2023-09-22,81.72222222222223,9.5,29.26,1.62,-0.54,1.7076299364909249,108.43494882292202
2023-09-22,82.0,6.0,29.01,6.87,6.11,9.193965412160304,48.35093475480979
2023-09-22,82.0,6.388888888888889,28.78,10.44,12.81,16.525425864406643,39.17963094717662
2023-09-22,82.0,6.777777777777778,28.54,5.74,10.93,12.345545755453665,27.706663801250496
2023-09-22,82.0,7.166666666666667,28.6,1.75,5.81,6.067833221175413,16.762554461832746
2023-09-22,82.0,7.555555555555555,28.76,1.23,2.66,2.930614270080592,24.816105132523756
2023-09-22,82.0,7.944444444444445,29.26,0.49,1.28,1.3705838172107534,20.94747058695116
2023-09-22,82.0,8.333333333333334,29.37,3.53,0.0,3.53,90.0
2023-09-22,82.0,8.722222222222221,29.32,0.25,-3.34,3.349343219199848,175.71937600189776
2023-09-22,82.0,9.11111111111111,29.27,-2.99,-4.0,4.9940064076851165,216.77811433706836
2023-09-22,82.0,9.5,29.23,-1.09,-2.46,2.6906690617762714,203.897625855669
2023-09-29,79.5,6.0,28.79,2.25,-0.82,2.3947651241823276,110.02398826987697
2023-09-29,79.5,6.388888888888889,28.5,1.54,0.65,1.6715561611863359,67.11646558554305
2023-09-29,79.5,6.777777777777778,28.35,1.3,2.06,2.4358981916328113,32.25471052686715
2023-09-29,79.5,7.166666666666667,28.27,1.09,2.9,3.0980800506119914,20.59933631789091
2023-09-29,79.5,7.555555555555555,28.24,0.59,3.2,3.2539360780445583,10.446589449428815
2023-09-29,79.5,7.944444444444445,28.13,1.11,2.97,3.170646621747684,20.49259476987029
2023-09-29,79.5,8.333333333333334,28.15,2.5,2.29,3.3902949724175917,47.510316022925046
2023-09-29,79.5,8.722222222222221,28.64,1.08,3.16,3.3394610343586884,18.86899945506142
2023-09-29,79.5,9.11111111111111,28.97,2.03,2.35,3.105382424114621,40.82143103111053
2023-09-29,79.5,9.5,29.29,0.5,2.12,2.178164364780583,13.270643876403678
2023-09-29,79.77777777777777,6.0,28.79,1.51,-0.17,1.5195394038984313,96.42347043655657
2023-09-29,79.77777777777777,6.388888888888889,28.5,1.34,1.82,2.2600884938426637,36.362868584929245
2023-09-29,79.77777777777777,6.777777777777778,28.35,0.18,2.69,2.696015578590005,3.828211468475016
2023-09-29,79.77777777777777,7.166666666666667,28.27,,,,
2023-09-29,79.77777777777777,7.555555555555555,28.24,,,,
2023-09-29,79.77777777777777,7.944444444444445,28.13,,,,
2023-09-29,79.77777777777777,8.333333333333334,28.15,,,,
2023-09-29,79.77777777777777,8.722222222222221,28.64,-0.03,1.62,1.6202777539668933,358.9390883097358
2023-09-29,79.77777777777777,9.11111111111111,28.97,,,,
2023-09-29,79.77777777777777,9.5,29.29,-0.11,2.16,2.1627991122617005,357.0846778833575
2023-09-29,80.05555555555556,6.0,28.79,1.62,-0.29,1.6457521077003063,100.14915179896826
2023-09-29,80.05555555555556,6.388888888888889,28.54,,,,
2023-09-29,80.05555555555556,6.777777777777778,28.4,,,,
2023-09-29,80.05555555555556,7.166666666666667,28.31,,,,
2023-09-29,80.05555555555556,7.555555555555555,28.27,,,,
2023-09-29,80.05555555555556,8.722222222222221,28.79,,,,
2023-09-29,80.05555555555556,9.11111111111111,29.11,,,,
2023-09-29,80.05555555555556,9.5,29.18,,,,
2023-09-29,80.33333333333333,6.0,28.78,,,,
2023-09-29,80.61111111111111,6.0,28.72,,,,
2023-09-29,80.61111111111111,9.5,,0.08,0.23,0.24351591323771843,19.17900802581072
2023-09-29,80.88888888888889,6.0,28.64,0.28,0.17,0.32756678708318404,58.73626830562258
2023-09-29,80.88888888888889,9.11111111111111,29.12,,,,
2023-09-29,80.88888888888889,9.5,29.1,0.62,2.81,2.877585793681919,12.44242137504305
2023-09-29,81.16666666666667,6.0,28.59,3.57,1.26,3.7858288392371886,70.5599651718238
2023-09-29,81.16666666666667,8.722222222222221,29.09,0.32,0.77,0.8338465086573188,22.567009077874612
2023-09-29,81.16666666666667,9.11111111111111,29.17,1.98,1.6,2.5456629784792804,51.05898772397834
2023-09-29,81.16666666666667,9.5,29.18,2.59,0.59,2.656350880437296,77.16705258577585
2023-09-29,81.44444444444444,6.0,28.56,5.69,2.93,6.400078124523168,62.754318191093084
2023-09-29,81.44444444444444,6.388888888888889,28.37,,,,
2023-09-29,81.44444444444444,7.944444444444445,29.17,,,,
2023-09-29,81.44444444444444,8.333333333333334,29.1,-0.31,-0.32,0.4455333881989093,224.09061955080085
2023-09-29,81.44444444444444,8.722222222222221,29.14,1.8,2.8,3.3286633954186473,32.7352262721076
2023-09-29,81.44444444444444,9.11111111111111,29.2,2.83,2.57,3.822800020927069,47.756556871536525
2023-09-29,81.44444444444444,9.5,29.21,4.26,1.05,4.387493589738907,76.15379158817348
2023-09-29,81.72222222222223,6.0,28.56,5.0,3.77,6.2620204407203905,52.98370655772472
2023-09-29,81.72222222222223,6.388888888888889,28.37,4.39,6.23,7.621351586168952,35.17062626368184
2023-09-29,81.72222222222223,7.944444444444445,29.17,0.42,-1.14,1.214907403878995,159.77514056883192
2023-09-29,81.72222222222223,8.333333333333334,29.1,1.17,-0.6,1.3148764200486676,117.14968169778317
2023-09-29,81.72222222222223,8.722222222222221,29.14,2.8,-1.03,2.983437614564782,110.1964059757122
2023-09-29,81.72222222222223,9.11111111111111,29.2,3.46,-1.82,3.9094756681683034,117.74488899790806
2023-09-29,81.72222222222223,9.5,29.21,4.45,-1.44,4.677189326935569,107.93134777322207
2023-09-29,82.0,6.0,28.56,2.66,4.3,5.056243665014573,31.74112781781933
2023-09-29,82.0,6.388888888888889,28.36,7.36,9.53,12.041200106301696,37.67883745566118
2023-09-29,82.0,6.777777777777778,28.46,5.72,13.0,14.202760295097569,23.74949449286676
2023-09-29,82.0,7.166666666666667,28.65,1.83,7.64,7.856112270073538,13.4702029321727
2023-09-29,82.0,7.555555555555555,28.83,3.21,-2.72,4.207433897282286,130.27634140083873
2023-09-29,82.0,7.944444444444445,29.1,1.33,-3.11,3.382454729926182,156.84589377827774
2023-09-29,82.0,8.333333333333334,29.15,1.96,-1.72,2.6076809620810595,131.26860300083956
2023-09-29,82.0,8.722222222222221,29.13,3.55,-2.42,4.2963821990134905,124.28186860488665
2023-09-29,82.0,9.11111111111111,29.16,3.74,-4.68,5.990826320300064,141.37006441239657
2023-09-29,82.0,9.5,29.14,2.76,-3.89,4.76966455843595,144.64385831361275
2023-10-06,79.5,6.0,28.56,0.27,0.91,0.9492101980067429,16.525796389925638
2023-10-06,79.5,6.388888888888889,28.23,0.6,2.63,2.6975729832573574,12.851337842005744
2023-10-06,79.5,6.777777777777778,28.29,1.78,2.43,3.0121918929576847,36.22316000727996
2023-10-06,79.5,7.166666666666667,28.37,2.38,2.38,3.365828278447966,45.0
2023-10-06,79.5,7.555555555555555,28.44,1.78,3.26,3.7142967032804473,28.63508183011909
2023-10-06,79.5,7.944444444444445,28.34,1.06,3.92,4.060788100849391,15.13136991165132
2023-10-06,79.5,8.333333333333334,28.28,0.36,1.67,1.7083617883809037,12.165029870286936
2023-10-06,79.5,8.722222222222221,28.49,0.64,0.28,0.6985699678629192,66.37062226934319
2023-10-06,79.5,9.11111111111111,28.65,1.25,2.13,2.46969633760914,30.406731781100692
2023-10-06,79.5,9.5,28.84,0.3,1.56,1.5885842753848471,10.885527054658738
2023-10-06,79.77777777777777,6.0,28.56,-0.63,2.23,2.317282891664287,344.22441919020093
2023-10-06,79.77777777777777,6.388888888888889,28.23,0.38,0.98,1.051094667477673,21.194056481542287
2023-10-06,79.77777777777777,6.777777777777778,28.29,0.63,-0.43,0.7627581530209953,124.31508759999728
2023-10-06,79.77777777777777,7.166666666666667,28.37,,,,
2023-10-06,79.77777777777777,7.555555555555555,28.44,,,,
2023-10-06,79.77777777777777,7.944444444444445,28.34,,,,
2023-10-06,79.77777777777777,8.333333333333334,28.28,,,,
2023-10-06,79.77777777777777,8.722222222222221,28.49,-0.06,1.12,1.1216059914247962,356.9335144988741
2023-10-06,79.77777777777777,9.11111111111111,28.65,,,,
2023-10-06,79.77777777777777,9.5,28.84,-0.27,1.56,1.5831929762350516,350.1806993612421
2023-10-06,80.05555555555556,6.0,28.71,-0.26,1.11,1.140043858805441,346.81703484145913
2023-10-06,80.05555555555556,6.388888888888889,28.26,,,,
2023-10-06,80.05555555555556,6.777777777777778,28.31,,,,
2023-10-06,80.05555555555556,7.166666666666667,28.42,,,,
2023-10-06,80.05555555555556,7.555555555555555,28.49,,,,
2023-10-06,80.05555555555556,8.722222222222221,28.62,,,,
2023-10-06,80.05555555555556,9.11111111111111,28.75,,,,
2023-10-06,80.05555555555556,9.5,28.85,,,,
2023-10-06,80.33333333333333,6.0,28.76,,,,
2023-10-06,80.61111111111111,6.0,28.91,,,,
2023-10-06,80.61111111111111,9.5,,0.08,0.11,0.13601470508735444,36.02737338510361
2023-10-06,80.88888888888889,6.0,28.98,0.4,0.36,0.5381449618829485,48.01278750418334
2023-10-06,80.88888888888889,9.11111111111111,29.16,,,,
2023-10-06,80.88888888888889,9.5,29.12,-0.41,2.24,2.2772132091659754,349.6276408607753
2023-10-06,81.16666666666667,6.0,28.98,3.6,0.9,3.710795063055895,75.96375653207353
2023-10-06,81.16666666666667,8.722222222222221,29.31,-0.04,0.6,0.6013318551349163,356.18592516570965
2023-10-06,81.16666666666667,9.11111111111111,29.29,-0.68,2.64,2.726169473822198,345.5559642755078
2023-10-06,81.16666666666667,9.5,29.24,-0.09,3.6,3.6011248242736604,358.56790381583534
2023-10-06,81.44444444444444,6.0,28.92,3.23,1.96,3.778160928282436,58.75015706896877
2023-10-06,81.44444444444444,6.388888888888889,28.78,,,,
2023-10-06,81.44444444444444,7.944444444444445,29.54,,,,
2023-10-06,81.44444444444444,8.333333333333334,29.55,0.05,-2.63,2.6304752422328557,178.9108578301035
2023-10-06,81.44444444444444,8.722222222222221,29.46,0.61,-0.76,0.9745255255764212,141.24837166503823
2023-10-06,81.44444444444444,9.11111111111111,29.4,-0.5,-1.21,1.3092364186807515,202.45154645600388
2023-10-06,81.44444444444444,9.5,29.3,0.06,-0.78,0.7823042886243179,175.6012946450045
2023-10-06,81.72222222222223,6.0,28.92,1.79,3.15,3.623065000796977,29.607575686253412
2023-10-06,81.72222222222223,6.388888888888889,28.78,3.82,5.41,6.622726024832977,35.22590815273823
2023-10-06,81.72222222222223,7.944444444444445,29.54,0.46,1.31,1.3884163640637488,19.348471534947443
2023-10-06,81.72222222222223,8.333333333333334,29.55,3.15,-2.43,3.978366498954062,127.64762064010765
2023-10-06,81.72222222222223,8.722222222222221,29.46,0.77,-3.46,3.5446438467073107,167.45365992312364
2023-10-06,81.72222222222223,9.11111111111111,29.4,-0.62,-3.61,3.66285407844757,189.74519853378243
2023-10-06,81.72222222222223,9.5,29.3,-0.9,-4.1,4.197618372363071,192.38075692880716
2023-10-06,82.0,6.0,28.88,0.22,4.79,4.795049530505394,2.6296908839540722
2023-10-06,82.0,6.388888888888889,28.81,4.64,7.64,8.938635242585972,31.271558986611947
2023-10-06,82.0,6.777777777777778,28.69,4.15,11.06,11.812963218430845,20.567398787157657
2023-10-06,82.0,7.166666666666667,28.8,0.61,9.76,9.779043920547652,3.576334374997351
2023-10-06,82.0,7.555555555555555,29.03,0.72,10.22,10.245330643761577,4.0298350929270566
2023-10-06,82.0,7.944444444444445,29.51,2.19,4.45,4.959697571425097,26.20340543286182
2023-10-06,82.0,8.333333333333334,29.63,2.24,1.29,2.584898450616581,60.06266719237691
2023-10-06,82.0,8.722222222222221,29.51,1.11,-2.01,2.2961271741782943,151.09081634885217
2023-10-06,82.0,9.11111111111111,29.4,-1.37,-3.43,3.6934807431473096,201.77260316423744
2023-10-06,82.0,9.5,29.27,-2.17,-3.16,3.833340579703296,214.47773122413378
2023-10-13,79.5,6.0,28.74,-1.88,2.21,2.901465147128257,319.6128941871903
2023-10-13,79.5,6.388888888888889,28.61,-0.04,2.42,2.4203305559365234,359.0530485532265
2023-10-13,79.5,6.777777777777778,28.53,1.94,2.09,2.8516135783096557,42.86838675699685
2023-10-13,79.5,7.166666666666667,28.53,0.81,2.54,2.6660270066148994,17.68735948975755
2023-10-13,79.5,7.555555555555555,28.53,0.92,1.69,1.9241881404893857,28.56293103355467
2023-10-13,79.5,7.944444444444445,28.6,1.31,2.91,3.1912693399335637,24.235931598726168
2023-10-13,79.5,8.333333333333334,28.63,0.64,0.85,1.0640018796975876,36.977596352672506
2023-10-13,79.5,8.722222222222221,28.8,0.19,0.83,0.85146931829632,12.893744044882157
2023-10-13,79.5,9.11111111111111,29.08,0.33,0.73,0.8011242100947892,24.325575239126113
